Longitude;Latitude;Lote;Conjunto de datos;Producto;Id obj.;Distancia(m);Curso(deg);Duración(s);Elevación(m);Tiempo;Cuenta de área;Anch. de fja.(m);Desviación Y(m);Flj cultivos(M)(tonne/h);Humedad(%);Masa de rend.(húmedo)(tonne/ha);(húmedo)Vol. Rend. (húmedo)(L/ha);(seco)Masa de rend.(tonne/ha);Vol. de rend.(seco)(L/ha);Humedad(%);Temp. aire(°C);Velocidad del viento(km/h);Temp. suelo(°C);Num. de paso;Velocidad(km/h);Prod.(ha/h);Flj cultivos(V)(m³/s);Fecha
-56,56267738;-33,76307780;Sauce Chico;Harvest;1;1846;1,521;145,66;1,000;150,64;21/11/2023;Activado;10,67;0,00;45,00;8,690;7,703;11507;7,703;11507;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,019;21/11/2023
-56,56266813;-33,76308920;Sauce Chico;Harvest;1;1847;1,531;145,62;1,000;150,63;21/11/2023;Activado;10,67;0,00;45,07;8,690;7,665;11450;7,665;11450;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,019;21/11/2023
-56,56265902;-33,76310056;Sauce Chico;Harvest;1;1848;1,511;145,85;1,000;150,63;21/11/2023;Activado;10,67;0,00;45,14;8,700;7,779;11620;7,779;11620;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,019;21/11/2023
-56,56264983;-33,76311199;Sauce Chico;Harvest;1;1849;1,531;145,90;1,000;150,63;21/11/2023;Activado;10,67;0,00;43,06;8,700;7,322;10938;7,322;10938;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,018;21/11/2023
-56,56264063;-33,76312329;Sauce Chico;Harvest;1;1850;1,511;145,82;1,000;150,62;21/11/2023;Activado;10,67;0,00;46,33;8,700;7,984;11926;7,984;11926;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,019;21/11/2023
-56,56263141;-33,76313477;Sauce Chico;Harvest;1;1851;1,531;145,90;1,000;150,61;21/11/2023;Activado;10,67;0,00;45,65;8,700;7,763;11597;7,763;11597;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,019;21/11/2023
-56,56262213;-33,76314621;Sauce Chico;Harvest;1;1852;1,531;145,82;1,000;150,60;21/11/2023;Activado;10,67;0,00;43,99;8,700;7,482;11176;7,482;11176;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,018;21/11/2023
-56,56261285;-33,76315771;Sauce Chico;Harvest;1;1853;1,541;145,85;1,000;150,60;21/11/2023;Activado;10,67;0,00;44,64;8,690;7,542;11267;7,542;11267;0,00;-17,78;0,00;-17,78;6;5,548;5,918;0,019;21/11/2023
-56,56260372;-33,76316904;Sauce Chico;Harvest;1;1854;1,511;145,95;1,000;150,61;21/11/2023;Activado;10,67;0,00;43,85;8,700;7,556;11287;7,556;11287;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,018;21/11/2023
-56,56259463;-33,76318028;Sauce Chico;Harvest;1;1855;1,501;146,09;1,000;150,62;21/11/2023;Activado;10,67;0,00;41,18;8,700;7,144;10672;7,144;10672;0,00;-17,78;0,00;-17,78;6;5,404;5,765;0,017;21/11/2023
-56,56258554;-33,76319156;Sauce Chico;Harvest;1;1856;1,511;146,03;1,000;150,62;21/11/2023;Activado;10,67;0,00;43,06;8,700;7,419;11083;7,419;11083;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,018;21/11/2023
-56,56257626;-33,76320280;Sauce Chico;Harvest;1;1857;1,511;145,71;1,000;150,62;21/11/2023;Activado;10,67;0,00;42,12;8,700;7,258;10842;7,258;10842;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,017;21/11/2023
-56,56256718;-33,76321415;Sauce Chico;Harvest;1;1858;1,511;145,91;1,000;150,65;21/11/2023;Activado;10,67;0,00;41,00;8,700;7,066;10555;7,066;10555;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,017;21/11/2023
-56,56255804;-33,76322558;Sauce Chico;Harvest;1;1859;1,521;145,94;1,000;150,64;21/11/2023;Activado;10,67;0,00;38,74;8,700;6,631;9905,4;6,631;9905,4;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,016;21/11/2023
-56,56254878;-33,76323693;Sauce Chico;Harvest;1;1860;1,521;145,82;1,000;150,64;21/11/2023;Activado;10,67;0,00;34,74;8,700;5,947;8883,6;5,947;8883,6;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,014;21/11/2023
-56,56253957;-33,76324832;Sauce Chico;Harvest;1;1861;1,521;145,97;1,000;150,64;21/11/2023;Activado;10,67;0,00;30,10;8,700;5,152;7696,0;5,152;7696,0;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,012;21/11/2023
-56,56253047;-33,76325964;Sauce Chico;Harvest;1;1862;1,511;146,00;1,000;150,65;21/11/2023;Activado;10,67;0,00;31,57;8,710;5,440;8126,9;5,440;8126,9;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,013;21/11/2023
-56,56252138;-33,76327104;Sauce Chico;Harvest;1;1863;1,521;146,15;1,000;150,66;21/11/2023;Activado;10,67;0,00;33,41;8,700;5,719;8543,0;5,719;8543,0;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,014;21/11/2023
-56,56251209;-33,76328212;Sauce Chico;Harvest;1;1864;1,501;145,84;1,000;150,66;21/11/2023;Activado;10,67;0,00;34,02;8,700;5,901;8815,4;5,901;8815,4;0,00;-17,78;0,00;-17,78;6;5,404;5,765;0,014;21/11/2023
-56,56250313;-33,76329344;Sauce Chico;Harvest;1;1865;1,501;145,99;1,000;150,68;21/11/2023;Activado;10,67;0,00;37,87;8,700;6,569;9813,5;6,569;9813,5;0,00;-17,78;0,00;-17,78;6;5,404;5,765;0,016;21/11/2023
-56,56249403;-33,76330477;Sauce Chico;Harvest;1;1866;1,511;146,18;1,000;150,69;21/11/2023;Activado;10,67;0,00;33,41;8,700;5,757;8599,5;5,757;8599,5;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,014;21/11/2023
-56,56248513;-33,76331607;Sauce Chico;Harvest;1;1867;1,501;146,31;1,000;150,73;21/11/2023;Activado;10,67;0,00;34,96;8,700;6,064;9057,9;6,064;9057,9;0,00;-17,78;0,00;-17,78;6;5,404;5,765;0,015;21/11/2023
-56,56247584;-33,76332736;Sauce Chico;Harvest;1;1868;1,521;145,89;1,000;150,74;21/11/2023;Activado;10,67;0,00;30,71;8,700;5,257;7852,5;5,257;7852,5;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,013;21/11/2023
-56,56246662;-33,76333872;Sauce Chico;Harvest;1;1869;1,521;145,96;1,000;150,73;21/11/2023;Activado;10,67;0,00;35,03;8,700;5,996;8957,2;5,996;8957,2;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,015;21/11/2023
-56,56245749;-33,76335009;Sauce Chico;Harvest;1;1870;1,521;146,03;1,000;150,73;21/11/2023;Activado;10,67;0,00;32,44;8,700;5,553;8294,4;5,553;8294,4;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,013;21/11/2023
-56,56244809;-33,76336137;Sauce Chico;Harvest;1;1871;1,521;145,80;1,000;150,72;21/11/2023;Activado;10,67;0,00;39,28;8,700;6,723;10044;6,723;10044;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,016;21/11/2023
-56,56243886;-33,76337286;Sauce Chico;Harvest;1;1872;1,531;145,80;1,000;150,72;21/11/2023;Activado;10,67;0,00;34,34;8,700;5,841;8725,0;5,841;8725,0;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,014;21/11/2023
-56,56242958;-33,76338438;Sauce Chico;Harvest;1;1873;1,541;145,78;1,000;150,72;21/11/2023;Activado;10,67;0,00;41,00;8,700;6,928;10349;6,928;10349;0,00;-17,78;0,00;-17,78;6;5,548;5,918;0,017;21/11/2023
-56,56242022;-33,76339598;Sauce Chico;Harvest;1;1874;1,551;145,79;1,000;150,71;21/11/2023;Activado;10,67;0,00;36,22;8,700;6,080;9081,9;6,080;9081,9;0,00;-17,78;0,00;-17,78;6;5,584;5,957;0,015;21/11/2023
-56,56241085;-33,76340766;Sauce Chico;Harvest;1;1875;1,561;145,96;1,000;150,69;21/11/2023;Activado;10,67;0,00;37,87;8,700;6,317;9436,3;6,317;9436,3;0,00;-17,78;0,00;-17,78;6;5,620;5,995;0,016;21/11/2023
-56,56240144;-33,76341934;Sauce Chico;Harvest;1;1876;1,561;145,81;1,000;150,67;21/11/2023;Activado;10,67;0,00;31,57;8,700;5,266;7866,6;5,266;7866,6;0,00;-17,78;0,00;-17,78;6;5,620;5,995;0,013;21/11/2023
-56,56239200;-33,76343095;Sauce Chico;Harvest;1;1877;1,551;145,65;1,000;150,66;21/11/2023;Activado;10,67;0,00;30,82;8,700;5,173;7727,7;5,173;7727,7;0,00;-17,78;0,00;-17,78;6;5,584;5,957;0,013;21/11/2023
-56,56238263;-33,76344252;Sauce Chico;Harvest;1;1878;1,551;145,81;1,000;150,66;21/11/2023;Activado;10,67;0,00;10,19;8,700;1,710;2554,8;1,710;2554,8;0,00;-17,78;0,00;-17,78;6;5,584;5,957;0,0042;21/11/2023
-56,56237337;-33,76345406;Sauce Chico;Harvest;1;1879;1,541;145,96;1,000;150,68;21/11/2023;Activado;10,67;0,00;10,19;8,700;1,721;2571,4;1,721;2571,4;0,00;-17,78;0,00;-17,78;6;5,548;5,918;0,0042;21/11/2023
-56,56236407;-33,76346549;Sauce Chico;Harvest;1;1880;1,531;145,85;1,000;150,69;21/11/2023;Activado;10,67;0,00;10,19;8,700;1,733;2588,2;1,733;2588,2;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,0042;21/11/2023
-56,56235475;-33,76347694;Sauce Chico;Harvest;1;1881;1,531;145,87;1,000;150,68;21/11/2023;Activado;10,67;0,00;10,19;8,700;1,733;2588,2;1,733;2588,2;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,0042;21/11/2023
-56,56234545;-33,76348853;Sauce Chico;Harvest;1;1882;1,551;145,91;1,000;150,68;21/11/2023;Activado;10,67;0,00;10,19;8,700;1,710;2554,8;1,710;2554,8;0,00;-17,78;0,00;-17,78;6;5,584;5,957;0,0042;21/11/2023
-56,56233609;-33,76350013;Sauce Chico;Harvest;1;1883;1,551;145,99;1,000;150,68;21/11/2023;Activado;10,67;0,00;10,19;8,700;1,710;2554,8;1,710;2554,8;0,00;-17,78;0,00;-17,78;6;5,584;5,957;0,0042;21/11/2023
-56,56232669;-33,76351171;Sauce Chico;Harvest;1;1884;1,551;145,79;1,000;150,68;21/11/2023;Activado;10,67;0,00;26,24;8,700;4,406;6581,2;4,406;6581,2;0,00;-17,78;0,00;-17,78;6;5,584;5,957;0,011;21/11/2023
-56,56231732;-33,76352329;Sauce Chico;Harvest;1;1885;1,551;145,86;1,000;150,67;21/11/2023;Activado;10,67;0,00;28,04;8,700;4,708;7032,6;4,708;7032,6;0,00;-17,78;0,00;-17,78;6;5,584;5,957;0,012;21/11/2023
-56,56230793;-33,76353492;Sauce Chico;Harvest;1;1886;1,551;145,86;1,000;150,68;21/11/2023;Activado;10,67;0,00;29,16;8,700;4,895;7312,5;4,895;7312,5;0,00;-17,78;0,00;-17,78;6;5,584;5,957;0,012;21/11/2023
-56,56229843;-33,76354651;Sauce Chico;Harvest;1;1887;1,561;145,64;1,000;150,66;21/11/2023;Activado;10,67;0,00;32,76;8,700;5,464;8162,6;5,464;8162,6;0,00;-17,78;0,00;-17,78;6;5,620;5,995;0,014;21/11/2023
-56,56228899;-33,76355813;Sauce Chico;Harvest;1;1888;1,561;145,68;1,000;150,67;21/11/2023;Activado;10,67;0,00;34,24;8,700;5,710;8530,4;5,710;8530,4;0,00;-17,78;0,00;-17,78;6;5,620;5,995;0,014;21/11/2023
-56,56227973;-33,76356966;Sauce Chico;Harvest;1;1889;1,541;145,83;1,000;150,68;21/11/2023;Activado;10,67;0,00;34,02;8,710;5,748;8586,6;5,748;8586,6;0,00;-17,78;0,00;-17,78;6;5,548;5,918;0,014;21/11/2023
-56,56227041;-33,76358113;Sauce Chico;Harvest;1;1890;1,541;145,88;1,000;150,71;21/11/2023;Activado;10,67;0,00;35,93;8,710;6,070;9068,1;6,070;9068,1;0,00;-17,78;0,00;-17,78;6;5,548;5,918;0,015;21/11/2023
-56,56226131;-33,76359260;Sauce Chico;Harvest;1;1891;1,521;146,11;1,000;150,74;21/11/2023;Activado;10,67;0,00;30,96;8,720;5,300;7917,0;5,300;7917,0;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,013;21/11/2023
-56,56225228;-33,76360415;Sauce Chico;Harvest;1;1892;1,531;146,32;1,000;150,76;21/11/2023;Activado;10,67;0,00;38,59;8,740;6,563;9804,1;6,563;9804,1;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,016;21/11/2023
-56,56224317;-33,76361545;Sauce Chico;Harvest;1;1893;1,511;146,13;1,000;150,77;21/11/2023;Activado;10,67;0,00;36,00;8,770;6,203;9266,7;6,203;9266,7;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,015;21/11/2023
-56,56223360;-33,76362682;Sauce Chico;Harvest;1;1894;1,541;145,62;1,000;150,78;21/11/2023;Activado;10,67;0,00;40,75;8,790;6,886;10286;6,886;10286;0,00;-17,78;0,00;-17,78;6;5,548;5,918;0,017;21/11/2023
-56,56222422;-33,76363830;Sauce Chico;Harvest;1;1895;1,541;145,55;1,000;150,76;21/11/2023;Activado;10,67;0,00;36,22;8,810;6,119;9140,8;6,119;9140,8;0,00;-17,78;0,00;-17,78;6;5,548;5,918;0,015;21/11/2023
-56,56221500;-33,76364983;Sauce Chico;Harvest;1;1896;1,541;145,72;1,000;150,73;21/11/2023;Activado;10,67;0,00;41,65;8,840;7,038;10513;7,038;10513;0,00;-17,78;0,00;-17,78;6;5,548;5,918;0,017;21/11/2023
-56,56220565;-33,76366154;Sauce Chico;Harvest;1;1897;1,561;145,74;1,000;150,71;21/11/2023;Activado;10,67;0,00;33,95;8,860;5,662;8458,6;5,662;8458,6;0,00;-17,78;0,00;-17,78;6;5,620;5,995;0,014;21/11/2023
-56,56219621;-33,76367287;Sauce Chico;Harvest;1;1898;1,531;145,72;1,000;150,74;21/11/2023;Activado;10,67;0,00;35,93;8,880;6,110;9127,4;6,110;9127,4;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,015;21/11/2023
-56,56218710;-33,76368435;Sauce Chico;Harvest;1;1899;1,531;145,75;1,000;150,77;21/11/2023;Activado;10,67;0,00;33,77;8,900;5,743;8578,6;5,743;8578,6;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,014;21/11/2023
-56,56217788;-33,76369551;Sauce Chico;Harvest;1;1900;1,501;145,59;1,000;150,79;21/11/2023;Activado;10,67;0,00;32,83;8,910;5,695;8507,5;5,695;8507,5;0,00;-17,78;0,00;-17,78;6;5,404;5,765;0,014;21/11/2023
-56,56216876;-33,76370668;Sauce Chico;Harvest;1;1901;1,501;145,67;1,000;150,81;21/11/2023;Activado;10,67;0,00;29,09;8,920;5,046;7537,4;5,046;7537,4;0,00;-17,78;0,00;-17,78;6;5,404;5,765;0,012;21/11/2023
-56,56215972;-33,76371801;Sauce Chico;Harvest;1;1902;1,511;145,85;1,000;150,82;21/11/2023;Activado;10,67;0,00;31,03;8,930;5,347;7987,9;5,347;7987,9;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,013;21/11/2023
-56,56215074;-33,76372935;Sauce Chico;Harvest;1;1903;1,511;146,07;1,000;150,82;21/11/2023;Activado;10,67;0,00;25,13;8,930;4,330;6468,2;4,330;6468,2;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,010;21/11/2023
-56,56214169;-33,76374064;Sauce Chico;Harvest;1;1904;1,511;146,11;1,000;150,84;21/11/2023;Activado;10,67;0,00;26,32;8,950;4,535;6774,0;4,535;6774,0;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,011;21/11/2023
-56,56213241;-33,76375197;Sauce Chico;Harvest;1;1905;1,521;145,91;1,000;150,82;21/11/2023;Activado;10,67;0,00;10,19;8,950;1,744;2605,2;1,744;2605,2;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,0042;21/11/2023
-56,56212319;-33,76376340;Sauce Chico;Harvest;1;1906;1,531;145,88;1,000;150,82;21/11/2023;Activado;10,67;0,00;28,22;8,950;4,800;7170,2;4,800;7170,2;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,012;21/11/2023
-56,56211375;-33,76377479;Sauce Chico;Harvest;1;1907;1,541;145,60;1,000;150,81;21/11/2023;Activado;10,67;0,00;25,85;8,960;4,367;6524,0;4,367;6524,0;0,00;-17,78;0,00;-17,78;6;5,548;5,918;0,011;21/11/2023
-56,56210441;-33,76378605;Sauce Chico;Harvest;1;1908;1,521;145,44;1,000;150,83;21/11/2023;Activado;10,67;0,00;25,13;8,960;4,301;6425,6;4,301;6425,6;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,010;21/11/2023
-56,56209537;-33,76379746;Sauce Chico;Harvest;1;1909;1,521;145,74;1,000;150,85;21/11/2023;Activado;10,67;0,00;10,19;8,970;1,744;2605,2;1,744;2605,2;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,0042;21/11/2023
-56,56208642;-33,76380869;Sauce Chico;Harvest;1;1910;1,491;145,88;1,000;150,90;21/11/2023;Activado;10,67;0,00;10,19;8,990;1,779;2657,7;1,779;2657,7;0,00;-17,78;0,00;-17,78;6;5,368;5,726;0,0042;21/11/2023
-56,56207753;-33,76381991;Sauce Chico;Harvest;1;1911;1,491;146,28;1,000;150,93;21/11/2023;Activado;10,67;0,00;10,19;9,000;1,779;2657,7;1,779;2657,7;0,00;-17,78;0,00;-17,78;6;5,368;5,726;0,0042;21/11/2023
-56,56206885;-33,76383115;Sauce Chico;Harvest;1;1912;1,481;146,56;1,000;150,98;21/11/2023;Activado;10,67;0,00;10,19;9,010;1,791;2675,6;1,791;2675,6;0,00;-17,78;0,00;-17,78;6;5,332;5,688;0,0042;21/11/2023
-56,56205967;-33,76384232;Sauce Chico;Harvest;1;1913;1,501;146,20;1,000;151,00;21/11/2023;Activado;10,67;0,00;10,19;9,010;1,767;2639,9;1,767;2639,9;0,00;-17,78;0,00;-17,78;6;5,404;5,765;0,0042;21/11/2023
-56,56205055;-33,76385348;Sauce Chico;Harvest;1;1914;1,501;145,96;1,000;151,02;21/11/2023;Activado;10,67;0,00;10,19;9,010;1,767;2639,9;1,767;2639,9;0,00;-17,78;0,00;-17,78;6;5,404;5,765;0,0042;21/11/2023
-56,56204120;-33,76386476;Sauce Chico;Harvest;1;1915;1,521;145,84;1,000;151,04;21/11/2023;Activado;10,67;0,00;10,19;9,010;1,744;2605,2;1,744;2605,2;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,0042;21/11/2023
-56,56203190;-33,76387607;Sauce Chico;Harvest;1;1916;1,521;145,74;1,000;151,05;21/11/2023;Activado;10,67;0,00;10,19;9,030;1,744;2605,2;1,744;2605,2;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,0042;21/11/2023
-56,56202286;-33,76388738;Sauce Chico;Harvest;1;1917;1,511;145,85;1,000;151,06;21/11/2023;Activado;10,67;0,00;10,19;9,040;1,756;2622,5;1,756;2622,5;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,0042;21/11/2023
-56,56201363;-33,76389885;Sauce Chico;Harvest;1;1918;1,531;145,81;1,000;151,05;21/11/2023;Activado;10,67;0,00;30,82;9,050;5,241;7828,7;5,241;7828,7;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,013;21/11/2023
-56,56200442;-33,76391031;Sauce Chico;Harvest;1;1919;1,531;145,91;1,000;151,06;21/11/2023;Activado;10,67;0,00;27,90;9,050;4,745;7087,9;4,745;7087,9;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,012;21/11/2023
-56,56199520;-33,76392187;Sauce Chico;Harvest;1;1920;1,541;145,96;1,000;151,06;21/11/2023;Activado;10,67;0,00;32,29;9,050;5,456;8150,4;5,456;8150,4;0,00;-17,78;0,00;-17,78;6;5,548;5,918;0,013;21/11/2023
-56,56198591;-33,76393325;Sauce Chico;Harvest;1;1921;1,531;145,78;1,000;151,07;21/11/2023;Activado;10,67;0,00;27,18;9,050;4,622;6905,0;4,622;6905,0;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,011;21/11/2023
-56,56197668;-33,76394480;Sauce Chico;Harvest;1;1922;1,541;145,86;1,000;151,06;21/11/2023;Activado;10,67;0,00;26,53;9,050;4,483;6696,6;4,483;6696,6;0,00;-17,78;0,00;-17,78;6;5,548;5,918;0,011;21/11/2023
-56,56196845;-33,76395471;Sauce Chico;Harvest;1;1923;1,341;145,59;1,000;151,03;21/11/2023;Activado;10,67;0,00;25,78;9,060;5,005;7476,0;5,005;7476,0;0,00;-17,78;0,00;-17,78;6;4,828;5,150;0,011;21/11/2023
-56,56196150;-33,76396308;Sauce Chico;Harvest;1;1924;1,131;145,46;1,000;151,02;21/11/2023;Activado;10,67;0,00;25,67;9,060;5,909;8826,9;5,909;8826,9;0,00;-17,78;0,00;-17,78;6;4,072;4,344;0,011;21/11/2023
-56,56195480;-33,76397054;Sauce Chico;Harvest;1;1925;1,031;144,93;1,000;151,02;21/11/2023;Activado;10,67;0,00;25,20;9,050;6,364;9506,4;6,364;9506,4;0,00;-17,78;0,00;-17,78;6;3,712;3,960;0,010;21/11/2023
-56,56194926;-33,76397838;Sauce Chico;Harvest;1;1926;1,011;145,88;1,000;151,06;21/11/2023;Activado;10,67;0,00;29,52;9,050;7,602;11356;7,602;11356;0,00;-17,78;0,00;-17,78;6;3,640;3,883;0,012;21/11/2023
-56,56194327;-33,76398600;Sauce Chico;Harvest;1;1927;1,011;146,24;1,000;151,10;21/11/2023;Activado;10,67;0,00;29,16;9,050;7,510;11218;7,510;11218;0,00;-17,78;0,00;-17,78;6;3,640;3,883;0,012;21/11/2023
-56,56193744;-33,76399394;Sauce Chico;Harvest;1;1928;1,031;146,85;1,000;151,16;21/11/2023;Activado;10,67;0,00;32,69;9,050;8,255;12331;8,255;12331;0,00;-17,78;0,00;-17,78;6;3,712;3,960;0,014;21/11/2023
-56,56193137;-33,76400139;Sauce Chico;Harvest;1;1929;1,001;146,45;1,000;151,21;21/11/2023;Activado;10,67;0,00;31,28;9,060;8,137;12155;8,137;12155;0,00;-17,78;0,00;-17,78;6;3,604;3,845;0,013;21/11/2023
-56,56192315;-33,76401116;Sauce Chico;Harvest;1;1930;1,321;145,92;1,000;151,25;21/11/2023;Activado;10,67;0,00;37,08;9,050;7,308;10917;7,308;10917;0,00;-17,78;0,00;-17,78;6;4,756;5,074;0,015;21/11/2023
-56,56191473;-33,76402106;Sauce Chico;Harvest;1;1931;1,351;145,47;1,000;151,27;21/11/2023;Activado;10,67;0,00;34,24;9,070;6,598;9856,3;6,598;9856,3;0,00;-17,78;0,00;-17,78;6;4,864;5,189;0,014;21/11/2023
-56,56190633;-33,76403175;Sauce Chico;Harvest;1;1932;1,421;145,78;1,000;151,28;21/11/2023;Activado;10,67;0,00;39,06;9,070;7,157;10691;7,157;10691;0,00;-17,78;0,00;-17,78;6;5,116;5,458;0,016;21/11/2023
-56,56189725;-33,76404298;Sauce Chico;Harvest;1;1933;1,501;145,74;1,000;151,29;21/11/2023;Activado;10,67;0,00;35,68;9,080;6,189;9244,5;6,189;9244,5;0,00;-17,78;0,00;-17,78;6;5,404;5,765;0,015;21/11/2023
-56,56188806;-33,76405427;Sauce Chico;Harvest;1;1934;1,511;145,56;1,000;151,31;21/11/2023;Activado;10,67;0,00;39,53;9,080;6,811;10175;6,811;10175;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,016;21/11/2023
-56,56187883;-33,76406564;Sauce Chico;Harvest;1;1935;1,521;145,56;1,000;151,30;21/11/2023;Activado;10,67;0,00;40,21;9,110;6,884;10283;6,884;10283;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,017;21/11/2023
-56,56186979;-33,76407712;Sauce Chico;Harvest;1;1936;1,521;145,85;1,000;151,30;21/11/2023;Activado;10,67;0,00;44,53;9,120;7,623;11388;7,623;11388;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,018;21/11/2023
-56,56186054;-33,76408841;Sauce Chico;Harvest;1;1937;1,521;145,66;1,000;151,31;21/11/2023;Activado;10,67;0,00;43,06;9,130;7,370;11010;7,370;11010;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,018;21/11/2023
-56,56185111;-33,76409996;Sauce Chico;Harvest;1;1938;1,551;145,34;1,000;151,30;21/11/2023;Activado;10,67;0,00;42,80;9,140;7,186;10734;7,186;10734;0,00;-17,78;0,00;-17,78;6;5,584;5,957;0,018;21/11/2023
-56,56184196;-33,76411128;Sauce Chico;Harvest;1;1939;1,511;145,39;1,000;151,28;21/11/2023;Activado;10,67;0,00;45,07;9,140;7,767;11602;7,767;11602;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,019;21/11/2023
-56,56183268;-33,76412273;Sauce Chico;Harvest;1;1940;1,531;145,67;1,000;151,27;21/11/2023;Activado;10,67;0,00;39,35;9,140;6,692;9996,2;6,692;9996,2;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,016;21/11/2023
-56,56182348;-33,76413409;Sauce Chico;Harvest;1;1941;1,521;145,81;1,000;151,28;21/11/2023;Activado;10,67;0,00;43,38;9,150;7,426;11093;7,426;11093;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,018;21/11/2023
-56,56181423;-33,76414558;Sauce Chico;Harvest;1;1942;1,531;145,93;1,000;151,29;21/11/2023;Activado;10,67;0,00;43,06;9,150;7,322;10938;7,322;10938;0,00;-17,78;0,00;-17,78;6;5,512;5,880;0,018;21/11/2023
-56,56180505;-33,76415677;Sauce Chico;Harvest;1;1943;1,501;145,81;1,000;151,31;21/11/2023;Activado;10,67;0,00;44,06;9,150;7,644;11418;7,644;11418;0,00;-17,78;0,00;-17,78;6;5,404;5,765;0,018;21/11/2023
-56,56179584;-33,76416801;Sauce Chico;Harvest;1;1944;1,511;145,92;1,000;151,33;21/11/2023;Activado;10,67;0,00;36,94;9,150;6,365;9507,6;6,365;9507,6;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,015;21/11/2023
-56,56178673;-33,76417936;Sauce Chico;Harvest;1;1945;1,511;146,00;1,000;151,35;21/11/2023;Activado;10,67;0,00;40,79;9,150;7,028;10499;7,028;10499;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,017;21/11/2023
-56,56177764;-33,76419064;Sauce Chico;Harvest;1;1946;1,511;146,13;1,000;151,39;21/11/2023;Activado;10,67;0,00;36,76;9,150;6,334;9461,3;6,334;9461,3;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,015;21/11/2023
-56,56176855;-33,76420209;Sauce Chico;Harvest;1;1947;1,521;146,17;1,000;151,40;21/11/2023;Activado;10,67;0,00;38,27;9,150;6,551;9785,7;6,551;9785,7;0,00;-17,78;0,00;-17,78;6;5,476;5,842;0,016;21/11/2023
-56,56175948;-33,76421338;Sauce Chico;Harvest;1;1948;1,511;146,24;1,000;151,41;21/11/2023;Activado;10,67;0,00;33,48;9,150;5,769;8618,0;5,769;8618,0;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,014;21/11/2023
-56,56175033;-33,76422462;Sauce Chico;Harvest;1;1949;1,511;146,02;1,000;151,42;21/11/2023;Activado;10,67;0,00;36,14;9,150;6,228;9303,8;6,228;9303,8;0,00;-17,78;0,00;-17,78;6;5,440;5,803;0,015;21/11/2023
